match_id,venue_avg_1st_inn,venue_avg_total,venue_runs_per_wkt,venue_sixes_per_match,venue_bat_first_winrate,venue_pp_er,venue_death_er
1426273,181.125,341.875,27.626262626262626,14.5,0.5,8.613065326633166,8.888429752066115
1426275,173.75,346.75,22.370967741935484,15.5,0.5,7.0495049504950495,10.536000000000001
1426274,188.75,371.75,31.305263157894736,19.75,0.375,8.910596026490065,11.404063205417607
1426276,182.75,345.125,33.670731707317074,14.375,0.5,7.861016949152543,10.510440835266822
1426277,165.0,308.125,22.61467889908257,10.75,0.5,8.13,8.640522875816993
1426278,186.875,351.875,26.80952380952381,16.0,0.5,9.71,8.89217758985201
1426279,182.5,358.75,31.53846153846154,15.0,0.5,8.4321608040201,9.896774193548387
1426280,187.125,374.5,30.262626262626263,19.0,0.375,9.442786069651742,11.349887133182845
1426281,194.625,366.75,27.942857142857143,17.875,0.625,9.825503355704699,9.69896907216495
1426282,162.75,316.125,24.317307692307693,11.75,0.625,8.067567567567567,8.809034907597535
1426284,173.875,326.125,24.847619047619048,12.25,0.5,8.22110552763819,9.54140127388535
1426283,185.0,346.125,27.69,13.75,0.5,9.275459098497496,9.300733496332517
1426285,197.375,395.0,32.577319587628864,21.75,0.375,9.966942148760332,11.627494456762749
1426286,167.375,325.5,27.125,11.625,0.625,8.203045685279188,9.025
1426287,179.5,331.0,25.96078431372549,12.125,0.5,8.333333333333334,9.681222707423581
1426288,190.375,369.875,31.147368421052633,16.0,0.625,8.914572864321608,9.70841889117043
1426289,198.75,389.125,35.375,20.0,0.375,8.985074626865671,11.457142857142857
1426290,204.75,399.25,32.92783505154639,21.875,0.625,9.917948717948718,10.375757575757575
1426291,200.0,393.5,37.476190476190474,21.0,0.5,8.635135135135135,11.952755905511811
1426292,168.5,328.75,27.395833333333332,11.75,0.5,8.030303030303031,9.194154488517746
1426293,193.375,375.125,30.938144329896907,19.125,0.5,8.85953177257525,10.718446601941746
1426294,205.25,386.625,29.740384615384617,20.0,0.75,10.14,10.114285714285714
1426295,191.5,373.75,33.22222222222222,17.25,0.625,8.919732441471572,9.762295081967213
1426296,189.0,364.3333333333333,28.025641025641026,17.333333333333332,0.6666666666666666,8.609865470852018,10.96875
1426297,181.625,347.125,29.231578947368423,14.375,0.375,8.81,9.788659793814432
1426298,194.125,388.625,32.05154639175258,21.75,0.375,10.273026315789474,11.412587412587413
1426299,181.75,335.25,26.294117647058822,12.125,0.5,8.452702702702702,9.759825327510917
1426300,194.875,381.125,30.7979797979798,19.375,0.5,9.751277683134584,10.45374449339207
1426302,217.0,407.5,31.346153846153847,22.375,0.875,10.647746243739567,10.792607802874743
1426303,198.0,365.0,29.2,12.0,1.0,8.805194805194805,10.047619047619047
1426305,190.125,368.625,30.091836734693878,17.875,0.5,8.715474209650582,10.652482269503546
1426306,194.625,375.625,29.174757281553397,19.875,0.5,9.795918367346939,10.142538975501115
1426307,194.125,380.125,38.49367088607595,19.125,0.5,9.38,10.07843137254902
1426309,187.0,357.75,32.52272727272727,16.75,0.375,8.749163879598662,10.051546391752577
1426310,177.75,347.625,31.96551724137931,16.25,0.25,8.551495016611296,10.061281337047353
1426311,177.875,329.875,27.778947368421054,12.375,0.375,8.51939291736931,9.738148984198647
1426312,177.0,333.75,28.70967741935484,12.875,0.375,8.549747048903878,9.65948275862069
1473438,195.125,388.125,30.145631067961165,21.375,0.5,10.246305418719212,11.620437956204379
1473439,199.5,391.625,42.917808219178085,21.0,0.375,9.875838926174497,10.328947368421053
1473440,169.5,318.5,26.821052631578947,12.125,0.375,8.57286432160804,9.255924170616113
1473441,231.5,400.0,28.571428571428573,22.5,1.0,9.258278145695364,9.95
1473442,172.5,342.75,29.804347826086957,15.5,0.25,8.21,9.755844155844155
1473443,180.0,339.6666666666667,26.128205128205128,10.666666666666666,0.6666666666666666,8.04424778761062,9.8
1473444,212.5,411.75,43.3421052631579,22.5,0.5,10.67779632721202,10.51293103448276
1473445,163.125,314.0,26.166666666666668,12.0,0.25,8.60738255033557,9.424460431654676
1473446,181.875,360.875,33.18390804597701,18.125,0.25,8.56,10.658097686375323
1473447,224.0,406.6666666666667,27.11111111111111,24.666666666666668,0.6666666666666666,9.424778761061948,10.089385474860336
1473448,172.75,330.75,26.46,11.5,0.5,7.913621262458472,9.61038961038961
1473449,189.625,368.75,30.412371134020617,18.0,0.5,8.56013179571664,10.475524475524475
1473450,182.125,346.0,29.763440860215052,13.5,0.5,8.496644295302014,9.72866520787746
1473451,196.875,379.375,29.754901960784313,20.5,0.5,9.534804753820033,10.45374449339207
1473452,194.875,388.125,31.363636363636363,21.125,0.375,10.509868421052632,11.448818897637794
1473453,181.375,345.875,29.752688172043012,13.625,0.375,8.591596638655462,9.758700696055685
1473455,167.4,335.0,21.20253164556962,13.8,0.4,7.257294429708223,10.372549019607844
1473454,170.5,322.0,26.02020202020202,13.0,0.375,8.4,9.703016241299304
1473457,213.0,413.0,39.80722891566265,23.625,0.5,10.883720930232558,10.70748299319728
1473458,179.125,348.25,27.313725490196077,17.75,0.5,8.37828947368421,10.542635658914728
1473456,193.875,376.625,29.831683168316832,19.5,0.375,10.326732673267326,10.86350974930362
1473459,173.66666666666666,339.1666666666667,22.119565217391305,13.833333333333334,0.5,7.327433628318585,10.016260162601625
1473460,186.125,364.125,32.36666666666667,18.625,0.375,8.548760330578514,10.477386934673367
1473461,193.375,372.375,28.92233009708738,21.375,0.5,9.198641765704584,10.612244897959183
1473462,167.125,311.75,24.45098039215686,11.75,0.5,8.387959866220735,8.82837528604119
1473463,181.875,348.0,29.93548387096774,12.75,0.375,8.758389261744966,9.875
1473464,197.375,385.75,35.883720930232556,19.5,0.375,10.228855721393035,10.474576271186441
